video_id,publishedAt,title,description,tags,duration,viewCount,likeCount,favoriteCount,commentCount
nKYzPK15g5A,2022-08-26T10:00:02Z,[EPISODE] 'FENDI X COSMOPOLITAN' PhotoShoot Sketch,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT7M51S,147486,12203,0,404
olf95t11qlI,2022-08-24T11:00:01Z,[LENIVERSE] EP.3 Do you know me?,"#르세라핌 #르니버스 #EP3

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT36M25S,913804,0,0,0
l0aHgPnFOvs,2022-08-21T13:00:00Z,[FIM-LOG] in JAPAN #1 ✈️ l 설렘 가득 공항 출국길부터〰️📹 심야 편의점 2차전까지🍙✨,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT19M45S,3390179,101509,0,2335
f0cWRaOe36g,2022-08-20T10:00:01Z,🚫DON’T SMILE🚫 l LEVEL 1. 윤진이를 웃겨라 🐍,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT3M41S,299528,27321,0,965
H4WQ0wkAmGU,2022-08-18T11:00:00Z,🗓 220726 르세라핌 회의 : 최근 favorite 메뉴와 기린 넥타이(?) 논쟁 건🦒👔,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT16M59S,223839,14454,0,603
2EjZT-D6_dA,2022-08-17T11:00:01Z,[LENIVERSE] EP.2 Welcome to the LENIVERSE,"#르세라핌 #르니버스 #EP2

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT33M34S,1216997,55315,0,1619
-FY7YKoYoLk,2022-08-14T13:00:01Z,FIM-TEM 공방💕 l 핌둥이들만의 뽀짝뽀짝 핌템 만들기 보러 오세요🙌,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT23M3S,538655,27383,0,962
pcinSTrZWME,2022-08-13T10:00:01Z,[EPISODE] 'DAZED' Photoshoot Sketch,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT11M9S,252745,17569,0,627
ls22hYt3LaI,2022-08-12T10:00:01Z,[LE▶️PLAY] 윤진 자작곡 MV 직캠☺️ l 윤진이가 불러주는 Raise y_our glass 🎶,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT1M27S,228416,21343,0,623
47NKup8ReRY,2022-08-10T11:00:04Z,[LENIVERSE] EP.1 Welcome to the LENIVERSE,"#르세라핌 #르니버스 #EP1

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT25M54S,2173566,94178,0,4103
7hBf9Fxsg6M,2022-08-09T11:08:01Z,HUH YUNJIN of LE SSERAFIM - ‘Raise y_our glass’,"🎧 https://soundcloud.com/le_sserafim_official/raise_y_our_glass

Creative Director : NU KIM

Visual Creative : Yujoo Kim, Gabriel Cho, Yoon Cho, Sungwoong Moon

Director : Geeeembo

SOURCE MUSIC. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws.
Manufactured by SOURCE MUSIC, Seoul, Korea

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT3M39S,6907413,402535,0,12816
AzPz9ILeLCs,2022-08-07T15:00:01Z,LE SSERAFIM OFFICIAL FAN CLUB 'FEARNOT' Logo Motion,"Creative Director: NU KIM
Visual Creative: Yujoo Kim, Gabriel Cho, Yoon Cho, Sungwoong Moon
Brand Experience Design: HuskyFox
Lee Doohee, Lee Taehee, Shin Yonghyeok, Kim Heewon, Lee Eunjoo, Kang Minsoo
Motion Graphic: BICTURE
Lee Eunwoo
  
#LE_SSERAFIM  #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT9S,310167,35163,0,2162
6TpnaXECp-8,2022-08-07T13:00:01Z,[FIM-LOG] 윤진 브이로그 #2 l 긍정 에너지 뿜뿜 윤진이의 브이로그🎵📚🤓,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT17M57S,1668494,87395,0,1741
4xj5J5G5KpY,2022-08-05T11:00:01Z,[LE▶️PLAY] 🍬은채의 간식 시간🍦 l 간식만 먹어도 관심(?) 듬뿍 받는 사랑둥이 막내😼💕,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT2M12S,216708,13702,0,405
3wRT7B-ucoU,2022-08-03T11:00:01Z,[DAYOFF] LE SSERAFIM's DAY OFF PLUS,"#르세라핌 #DAYOFF #PLUS

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT28M41S,1357727,51054,0,1334
_5uUvXAgEts,2022-07-31T11:00:01Z,[FIM-LOG] 은채 브이로그 #2 | 귀염뽀짝 사랑둥이 만채의 하루하루🤗❣️,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT13M23S,598581,30605,0,772
xyxPLhc1WKo,2022-07-28T11:00:01Z,[LE▶️PLAY]꾸라 선배님의 특강👩‍🏫 l 꾸라 선배님이 알려주는 제스처 꿀팁🍯,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT2M13S,203744,14272,0,418
7IyQGSBcpI4,2022-07-27T11:00:01Z,[DAYOFF] LE SSERAFIM's DAY OFF EP.3,"#르세라핌 #DAYOFF #EP3

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT36M42S,2399954,76118,0,2308
-gxNRpbBSlA,2022-07-24T11:00:01Z,[FIM-LOG] 사쿠라 브이로그 #2 | 꾸라의 소중한 일상을 담은 VLOG📓🌸,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT16M3S,679054,31713,0,1314
YCXOcwPVN8M,2022-07-23T13:00:01Z,[르세라핌컴퍼니] EP 2. WOW! 대환장 르세라핌 컴퍼니 회의… 과연?💫 #컨펌_부탁드립니다😊,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT14M11S,605002,27481,0,891
A2XDQxQ4oGY,2022-07-20T11:00:08Z,[DAYOFF] LE SSERAFIM's DAY OFF EP.2,"#르세라핌 #DAYOFF #EP2

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT31M12S,2290546,82595,0,2875
IME5k8DOO6Y,2022-07-19T13:00:01Z,[르세라핌컴퍼니] EP 1. 진짜 컴퍼니 맞냐구요? 그게 그러니까..🙄 #귀여우면_컨펌완료😇,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT14M32S,886805,35268,0,1406
46-Ueij5Q5k,2022-07-17T13:00:01Z,[FIM-LOG] 카즈하 브이로그 #2 l 느릿느릿 조금씩 차곡차곡 기록한 즈하의 일상🍩📹🌿,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT17M19S,2320459,74834,0,2384
9W6YzlE3-Bs,2022-07-13T11:00:01Z,[DAYOFF] LE SSERAFIM's DAY OFF EP.1,"#르세라핌 #DAYOFF #EP1

해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT33M20S,2244850,97453,0,2903
x8QdP-P2Px0,2022-07-11T11:00:01Z,[LE▶️PLAY] 푸린즈의 핌찍사 비하인드📸 l 채원&윤진이(a.k.a. 푸린즈)의 투닥투닥 대기실 현장🔍😆,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT3M1S,140013,11604,0,262
GMMiz3eu9jc,2022-07-10T13:00:01Z,[FIM-LOG] 채원 브이로그 #2 | 끝난 줄 알았지? 돌아온 채채의 브이로그😘💕,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT17M53S,1168557,48098,0,1520
_PIgjCZzNOU,2022-07-09T11:00:01Z,[DAYOFF] LE SSERAFIM's DAY OFF Teaser,"해당 영상은 코로나 19 안전수칙을 준수하여 촬영하였습니다.
앞으로도 아티스트와 제작진의 안전을 최우선으로 고려하겠습니다. 감사합니다.
This shoot strictly adhered to the guidelines to prevent COVID19.
We will continue to place the highest priority on the safety of our artists and staff. Thank you.

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT1M36S,249183,22028,0,811
HvoJfiaXEtM,2022-07-09T10:00:01Z,After Party 'FEARLESS' | 이번 활동에서 가장 큰 활약을 한 멤버는?!,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT22M5S,367589,17146,0,575
koKwIwQbVU8,2022-07-08T12:00:01Z,[LE▶️PLAY] Z세대 은채🐈‍⬛⭐️ l “요즘 애들은 많이 먹어서 놀랍지 않아요.” 😉,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT1M46S,154212,11928,0,314
Fnjm_nK7LaM,2022-07-06T11:00:02Z,🗓 220622 르세라핌 회의 : 공백기 진행 상황 공유 및 소소한 토론 그 두 번째🥸✌️,"#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT26M21S,341756,18922,0,893
CDxfmUdU9vw,2022-07-04T13:00:01Z,LE SSERAFIM X ABIR - 'Sour Grapes',"LE SSERAFIM 'Sour Grapes'
KIM CHAEWON X HUH YUNJIN X ABIR

Speical Thanks to Abir (Instagram:@abir, Tiktok:@abirmusic)

#LE_SSERAFIM #르세라핌 공식 채널
#LE_SSERAFIM #르세라핌 OFFICIAL CHANNEL

OFFICIAL INSTAGRAM https://www.instagram.com/le_sserafim/
OFFICIAL TWITTER https://twitter.com/le_sserafim
OFFICIAL JAPAN TWITTER https://twitter.com/le_sserafim_jp
OFFICIAL FACEBOOK https://www.facebook.com/official.les...
OFFICIAL WEVERSE https://weverse.onelink.me/qt3S/t2ra8uwj
OFFICIAL V LIVE https://www.vlive.tv/channel/818FB5
OFFICIAL WEIBO https://weibo.com/LESSERAFIM","['LE SSERAFIM', '르세라핌']",PT2M10S,1234662,104957,0,2270
